"","from","to","x2","var0","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","var21","var22","var23","var24","atividade","acesso","acesso_positivo","acesso_negativo","confianca","acessoeconfianca","total","neg_x2","neg_var0","neg_var1","neg_var2","neg_var3","neg_var4","neg_var5","neg_var6","neg_var7","neg_var8","neg_var9","neg_var10","neg_var11","neg_var12","neg_var13","neg_var14","neg_var15","neg_var16","neg_var17","neg_var18","neg_var19","neg_var20","neg_var21","neg_var22","neg_var23","neg_var24","neg_atividade","neg_acesso","neg_acesso_positivo","neg_acesso_negativo","neg_confianca","neg_acessoeconfianca","neg_total","aux_var1","weight","equalone"
"270","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Santos Dumont",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"271","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ São Pedro",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"272","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ São Pedro",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"273","CAPS_CO_ CAPS HU","UAP_URB_ São Pedro",1,1,1,1,1,0,1,0,3,3,3,3,2,2,1,1,1,3,3,3,3,2,3,1,3,3,4,22,17,5,21,43,47,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,-1,1,1,4,7,7,5,5,12,16,1,1,1
"274","CRAS_AS_ CRAS Oeste São Pedro","UAP_URB_ São Pedro",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"275","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ São Pedro",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"276","URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)","UAP_URB_ São Pedro",1,1,1,0,0,0,0,0,1,1,1,1,1,3,1,2,1,2,3,2,3,3,3,2,3,3,1,14,9,5,22,36,37,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,-2,-1,5,6,4,5,1,1,1
"277","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ ALANON Grupo Harmonia",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"278","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ ALANON Grupo Libertação",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"279","EA_DQCT_ Associação Beneficente Cristã Restituir","AJU_MUT_ ALANON Grupo Libertação",1,0,1,0,0,0,0,0,3,3,3,3,3,1,1,2,2,3,3,3,3,3,3,2,3,3,1,24,17,7,23,47,48,1,0,1,0,0,0,0,0,1,1,1,1,1,-1,1,0,0,1,1,1,1,1,1,0,1,1,1,5,7,7,7,12,13,1,1,1
"280","UAP_URB_ Alto Grajaú","AJU_MUT_ ALANON Grupo Só Por Hoje",1,1,1,0,0,0,0,0,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,1,28,19,9,23,51,52,1,1,1,0,0,0,0,0,1,1,1,0,0,1,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,1,5,9,7,8,9,1,1,1
"281","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ ALANON Grupo Só Por Hoje",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"282","AJU_MUT_ Pastoral da Sobriedade","AJU_MUT_ GEVE",1,0,1,0,0,0,0,0,2,2,3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,1,25,17,8,24,49,50,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,4,7,8,8,12,13,1,1,1
"283","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) (Matriz)","AJU_MUT_ GEVE",1,0,1,0,0,0,0,0,3,3,2,3,2,3,1,1,1,2,2,3,3,3,3,3,3,3,1,21,17,4,23,44,45,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,7,7,4,7,14,15,1,1,1
"284","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ Grupo A.A Juiz de Fora (Sala de abordagem)",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"285","AJU_MUT_ Grupo A.A Juiz de Fora (Sala de abordagem)","AJU_MUT_ Grupo A.A. Central",1,0,1,0,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,2,3,3,3,3,3,3,1,24,19,5,23,47,48,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,9,9,5,7,16,17,1,1,1
"286","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ Grupo A.A. Central",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"287","EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas","AJU_MUT_ Grupo A.A. Central",1,0,1,1,0,0,0,0,3,3,3,3,3,3,2,3,3,2,2,3,1,3,3,3,3,3,2,28,20,8,21,49,51,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,-1,-1,0,0,1,-1,1,1,1,1,1,2,4,8,8,5,9,11,1,1,1
"288","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI","AJU_MUT_ Grupo A.A. Central",1,0,1,0,0,1,0,0,3,3,3,3,3,2,1,1,1,3,3,3,3,3,2,2,3,3,2,23,18,5,22,45,47,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,2,8,8,5,6,14,16,1,1,1
"289","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI.1","AJU_MUT_ Grupo A.A. Central",1,0,1,1,0,1,0,0,3,3,1,1,3,3,1,1,1,2,2,3,1,3,2,2,3,3,3,19,15,4,19,38,41,1,0,1,1,0,1,0,0,1,1,-1,-1,1,1,1,1,1,0,0,1,-1,1,0,0,1,1,3,5,5,4,3,8,11,1,1,1
"290","CRAS_AS_ CRAS Oeste São Pedro","AJU_MUT_ Grupo A.A. Central",1,0,1,0,0,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,24,19,5,24,48,50,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,9,5,8,17,19,1,1,1
"291","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","AJU_MUT_ Grupo A.A. Central",1,0,1,0,0,0,0,0,3,3,2,2,2,2,1,1,1,3,3,3,2,2,3,3,3,3,1,20,15,5,22,42,43,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,5,5,6,11,12,1,1,1
"292","UAP_URB_ Santo Antônio","AJU_MUT_ Grupo A.A. Libertação",1,0,1,0,0,0,0,0,1,1,3,1,1,1,1,1,1,3,3,3,3,2,3,3,3,3,1,14,9,5,23,37,38,1,0,1,0,0,0,0,0,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,5,7,6,7,1,1,1
"293","AJU_MUT_ Grupo A.A Juiz de Fora (Sala de abordagem)","AJU_MUT_ Grupo A.A. Libertação",1,0,1,0,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,2,3,3,3,3,3,3,1,24,19,5,23,47,48,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,9,9,5,7,16,17,1,1,1
"294","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ Grupo A.A. Libertação",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"295","AJU_MUT_ Grupo A.A Juiz de Fora (Sala de abordagem)","AJU_MUT_ Grupo A.A. Reunidos",1,0,1,0,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,2,3,3,3,3,3,3,1,24,19,5,23,47,48,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,9,9,5,7,16,17,1,1,1
"296","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ Grupo A.A. Reunidos",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"297","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário","AJU_MUT_ Grupo A.A. Reunidos",1,0,1,0,0,0,0,0,3,3,1,1,3,2,1,1,1,2,2,3,2,2,3,3,3,3,1,18,14,4,21,39,40,1,0,1,0,0,0,0,0,1,1,-1,-1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,4,4,4,5,9,10,1,1,1
"298","CRAS_AS_ CRAS Leste São Benedito","AJU_MUT_ Grupo A.A. Reunidos",1,0,1,0,0,0,0,0,2,3,1,3,1,1,1,1,2,3,3,3,2,3,3,3,3,3,1,18,12,6,23,41,42,1,0,1,0,0,0,0,0,0,1,-1,1,-1,-1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,2,6,7,8,9,1,1,1
"299","CRAS_AS_ CRAS Sudeste Costa Carvalho","AJU_MUT_ Grupo A.A. Reunidos",1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,1,2,3,3,3,2,2,2,3,3,3,1,20,14,6,21,41,42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,2,6,5,6,7,1,1,1
"300","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","AJU_MUT_ Grupo A.A. Reunidos",1,0,1,0,0,0,0,0,3,3,2,2,2,2,1,1,1,3,3,3,2,2,3,3,3,3,1,20,15,5,22,42,43,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,5,5,6,11,12,1,1,1
"301","UAP_URB_ Grama","AJU_MUT_ Grupo N.A. Glória",1,1,1,0,0,0,0,0,1,3,3,1,1,3,3,3,3,2,3,2,3,3,3,2,3,3,1,23,15,8,22,45,46,1,1,1,0,0,0,0,0,-1,1,1,-1,-1,1,-1,-1,-1,0,1,0,1,1,1,0,1,1,1,-3,1,8,6,3,4,1,1,1
"302","EA_DQCT_ Associação Beneficente Cristã Restituir","AJU_MUT_ Grupo N.A. Glória",1,0,1,0,0,0,0,0,3,3,3,3,3,1,1,2,2,3,3,3,3,3,3,2,3,3,1,24,17,7,23,47,48,1,0,1,0,0,0,0,0,1,1,1,1,1,-1,1,0,0,1,1,1,1,1,1,0,1,1,1,5,7,7,7,12,13,1,1,1
"303","EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas","AJU_MUT_ Grupo N.A. Glória",1,0,1,0,0,0,0,0,3,3,3,3,3,3,2,3,3,2,2,3,1,2,3,1,3,3,1,28,20,8,18,46,47,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,-1,-1,0,0,1,-1,0,1,-1,1,1,1,4,8,8,2,6,7,1,1,1
"304","EA_DQCT_ Centro de Recuperação SOS Vida","AJU_MUT_ Grupo N.A. Glória",1,0,1,0,0,1,0,0,1,3,1,2,1,3,3,3,3,3,3,3,1,3,3,3,3,3,2,23,14,9,22,45,47,1,0,1,0,0,1,0,0,-1,1,-1,0,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,2,-4,0,9,6,2,4,1,1,1
"305","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI","AJU_MUT_ Grupo N.A. Glória",1,0,1,0,0,1,0,0,3,3,3,3,3,2,1,1,1,2,3,3,3,3,2,2,3,3,2,22,18,4,22,44,46,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,2,8,8,4,6,14,16,1,1,1
"306","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI.1","AJU_MUT_ Grupo N.A. Glória",1,0,1,0,0,1,0,0,3,3,1,1,3,3,1,1,1,2,2,3,1,3,2,2,3,3,2,19,15,4,19,38,40,1,0,1,0,0,1,0,0,1,1,-1,-1,1,1,1,1,1,0,0,1,-1,1,0,0,1,1,2,5,5,4,3,8,10,1,1,1
"307","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) (Matriz)","AJU_MUT_ Grupo N.A. Glória",1,0,1,0,0,0,0,0,2,3,2,2,2,3,1,1,1,2,2,2,2,3,2,2,3,3,1,19,15,4,19,38,39,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,5,5,4,3,8,9,1,1,1
"308","CRAS_AS_ CRAS Sudeste Costa Carvalho","AJU_MUT_ Grupo N.A. Glória",1,1,1,0,0,0,0,1,2,2,2,2,2,2,2,1,2,3,3,3,2,2,2,3,3,3,2,20,14,6,21,41,43,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,2,1,2,6,5,6,8,1,1,1
"309","EA_DQCT_ Centro de Tratamento Deville","AJU_MUT_ Grupo N.A. Libertação",1,0,1,0,1,1,1,0,3,3,3,3,3,3,1,3,1,3,3,2,1,2,3,3,3,3,4,26,19,7,20,46,50,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,0,-1,0,1,1,1,1,4,7,9,7,4,11,15,1,1,1
"310","EA_DQCT_ Centro de Recuperação SOS Vida","AJU_MUT_ Grupo N.A. Libertação",1,0,1,0,0,1,0,0,2,3,1,2,1,3,3,3,3,3,3,3,1,3,3,3,3,3,2,24,15,9,22,46,48,1,0,1,0,0,1,0,0,0,1,-1,0,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,2,-3,1,9,6,3,5,1,1,1
"311","CRAS_AS_ CRAS Sudeste Costa Carvalho","AJU_MUT_ Grupo N.A. Libertação",1,1,1,0,0,0,0,1,2,2,2,2,2,2,2,1,2,3,3,3,2,2,2,3,3,3,2,20,14,6,21,41,43,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,2,1,2,6,5,6,8,1,1,1
"312","AJU_MUT_ NARANON Grupo Parque Halfeld","AJU_MUT_ NARANON Grupo Glória",1,0,1,1,0,1,0,0,3,3,3,3,3,3,1,1,1,2,2,3,3,3,3,3,3,3,3,23,19,4,23,46,49,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,9,9,4,7,16,19,1,1,1
"313","CRAS_AS_ CRAS Sudeste Costa Carvalho","AJU_MUT_ NARANON Grupo Glória",1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,1,2,3,3,3,2,2,2,3,3,3,1,20,14,6,21,41,42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,2,6,5,6,7,1,1,1
"314","ENT_SOC_ Fundação Maria Mãe","AJU_MUT_ Pastoral da Sobriedade",1,0,1,0,0,0,0,0,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,20,15,5,24,44,45,1,0,1,0,0,0,0,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,8,13,14,1,1,1
"315","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)","AJU_MUT_ Pastoral da Sobriedade",1,0,1,0,0,0,0,0,3,3,2,2,3,3,1,1,1,3,2,3,3,3,3,3,3,3,1,22,17,5,23,45,46,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,7,7,5,7,14,15,1,1,1
"316","AJU_MUT_ Grupo A.A Juiz de Fora (Sala de abordagem)","AJU_MUT_ Grupo A.A. Azul e Branco",1,0,1,0,0,0,0,0,3,3,3,3,2,3,1,1,1,3,3,2,3,3,3,3,3,3,1,23,18,5,23,46,47,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,8,8,5,7,15,16,1,1,1
"317","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ Grupo A.A. Azul e Branco",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"318","AJU_MUT_ NARANON Grupo Parque Halfeld","AJU_MUT_ NARANON Grupo Renascer",1,0,1,1,0,1,0,0,3,3,3,3,3,3,1,1,1,2,2,3,3,3,3,3,3,3,3,23,19,4,23,46,49,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,9,9,4,7,16,19,1,1,1
"319","AJU_MUT_ Grupo A.A Juiz de Fora (Sala de abordagem)","AJU_MUT_ Grupo A.A. 29 de Junho",1,0,1,0,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,2,3,3,3,3,3,3,1,24,19,5,23,47,48,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,9,9,5,7,16,17,1,1,1
"320","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ Grupo A.A. 29 de Junho",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"321","ENT_SOC_ Território Aliança pela Vida  Zona Norte","AJU_MUT_ Grupo A.A. 29 de Junho",1,1,1,0,0,0,0,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,1,26,21,5,24,50,51,1,1,1,0,0,0,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,8,15,16,1,1,1
"322","UAP_URB_ Cidade do Sol","AJU_MUT_ Grupo A.A. Cidade do Sol",1,0,1,0,0,0,0,0,3,1,2,1,1,3,1,1,1,3,3,3,3,2,3,2,1,3,1,17,12,5,20,37,38,1,0,1,0,0,0,0,0,1,-1,0,-1,-1,1,1,1,1,1,1,1,1,0,1,0,-1,1,1,2,2,5,4,6,7,1,1,1
"323","AJU_MUT_ Grupo A.A Juiz de Fora (Sala de abordagem)","AJU_MUT_ Grupo A.A. Cidade do Sol",1,0,1,0,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,2,3,3,3,3,3,3,1,24,19,5,23,47,48,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,9,9,5,7,16,17,1,1,1
"324","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ Grupo A.A. Cidade do Sol",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"325","AJU_MUT_ Grupo A.A Juiz de Fora (Sala de abordagem)","AJU_MUT_ Grupo A.A. Caminho Da Salvação",1,0,1,0,0,0,0,0,3,3,3,3,2,3,1,1,1,3,3,2,3,3,3,3,3,3,1,23,18,5,23,46,47,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,8,8,5,7,15,16,1,1,1
"326","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ Grupo A.A. Caminho Da Salvação",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"327","AJU_MUT_ Grupo A.A Juiz de Fora (Sala de abordagem)","AJU_MUT_ Grupo A.A. Dois de Março",1,0,1,0,0,0,0,0,3,3,3,3,2,3,1,1,1,3,3,2,3,3,3,3,3,3,1,23,18,5,23,46,47,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,8,8,5,7,15,16,1,1,1
"328","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ Grupo A.A. Dois de Março",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"329","UAP_URB_ Bairro Industrial","AJU_MUT_ Grupo A.A. Corrente da Sobriedade",1,0,1,0,0,0,0,0,2,3,1,1,1,2,1,1,1,3,3,3,3,3,2,1,3,3,1,16,11,5,21,37,38,1,0,1,0,0,0,0,0,0,1,-1,-1,-1,0,1,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,5,5,6,7,1,1,1
"330","AJU_MUT_ Grupo A.A Juiz de Fora (Sala de abordagem)","AJU_MUT_ Grupo A.A. Corrente da Sobriedade",1,0,1,0,0,0,0,0,3,3,3,3,1,3,1,1,1,3,3,2,3,3,3,3,3,3,1,22,17,5,23,45,46,1,0,1,0,0,0,0,0,1,1,1,1,-1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,7,7,5,7,14,15,1,1,1
"331","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ Grupo A.A. Corrente da Sobriedade",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"332","UAP_URB_ Milho Branco","AJU_MUT_ Grupo A.A. Milho Branco",1,0,1,0,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,1,24,19,5,24,48,49,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,5,8,17,18,1,1,1
"333","AJU_MUT_ Grupo A.A Juiz de Fora (Sala de abordagem)","AJU_MUT_ Grupo A.A. Milho Branco",1,0,1,0,0,0,0,0,3,3,3,3,2,3,1,1,1,3,3,2,3,3,3,3,3,3,1,23,18,5,23,46,47,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,8,8,5,7,15,16,1,1,1
"334","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ Grupo A.A. Milho Branco",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"335","AJU_MUT_ Grupo A.A Juiz de Fora (Sala de abordagem)","AJU_MUT_ Grupo A.A. Luz Divina",1,0,1,0,0,0,0,0,3,3,3,3,2,3,1,1,1,3,3,2,3,3,3,3,3,3,1,23,18,5,23,46,47,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,8,8,5,7,15,16,1,1,1
"336","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ Grupo A.A. Luz Divina",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"337","ENT_SOC_ Território Aliança pela Vida  Zona Norte","AJU_MUT_ Igreja Batista Resplandecente Estrela do Amanhã  IBREM",1,1,1,0,0,0,0,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,1,26,21,5,24,50,51,1,1,1,0,0,0,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,8,15,16,1,1,1
"338","UAP_URB_ Nova Era","AJU_MUT_ Grupo A.A. Nova Era",1,0,1,0,0,1,0,1,3,3,1,1,1,3,1,1,1,3,3,2,3,2,3,1,3,3,3,18,13,5,20,38,41,1,0,1,0,0,1,0,1,1,1,-1,-1,-1,1,1,1,1,1,1,0,1,0,1,-1,1,1,3,3,3,5,4,7,10,1,1,1
