"","from","to","x2","var0","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","var21","var22","var23","var24","atividade","acesso","acesso_positivo","acesso_negativo","confianca","acessoeconfianca","total","neg_x2","neg_var0","neg_var1","neg_var2","neg_var3","neg_var4","neg_var5","neg_var6","neg_var7","neg_var8","neg_var9","neg_var10","neg_var11","neg_var12","neg_var13","neg_var14","neg_var15","neg_var16","neg_var17","neg_var18","neg_var19","neg_var20","neg_var21","neg_var22","neg_var23","neg_var24","neg_atividade","neg_acesso","neg_acesso_positivo","neg_acesso_negativo","neg_confianca","neg_acessoeconfianca","neg_total","weight","aux_var3","equalone"
"74","CAPS_AD","UAP_URB_ Esplanada",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"75","CRE_SOC_ CREAS Norte","UAP_URB_ Esplanada",1,1,1,0,1,0,0,0,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,18,13,5,24,42,44,1,1,1,0,1,0,0,0,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,8,11,13,1,1,1
"76","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Esplanada",1,0,0,1,1,0,0,0,3,3,2,3,2,2,2,1,1,3,3,3,2,2,3,2,3,3,2,22,17,5,21,43,45,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,2,5,5,5,5,10,12,1,1,1
"77","CAPS_AD","UAP_URB_ Jardim Natal",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"78","CRE_SOC_ CREAS Norte","UAP_URB_ Jardim Natal",1,1,1,0,1,0,0,0,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,18,13,5,24,42,44,1,1,1,0,1,0,0,0,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,8,11,13,1,1,1
"79","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Jardim Natal",1,0,0,1,1,0,0,0,3,3,2,3,2,2,2,1,1,3,3,3,2,2,3,2,3,3,2,22,17,5,21,43,45,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,2,5,5,5,5,10,12,1,1,1
"80","CAPS_AD","UAP_URB_ Jóquei Clube I",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"81","CRE_SOC_ CREAS Norte","UAP_URB_ Jóquei Clube I",1,1,1,0,1,0,0,0,3,3,3,1,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,22,17,5,24,46,48,1,1,1,0,1,0,0,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,5,8,15,17,1,1,1
"82","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Jóquei Clube I",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"83","CAPS_AD","UAP_URB_ Jóquei Clube II",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"84","CRE_SOC_ CREAS Norte","UAP_URB_ Jóquei Clube II",1,1,1,0,1,0,0,0,3,3,3,1,1,3,1,1,1,3,3,3,3,3,3,3,3,3,2,20,15,5,24,44,46,1,1,1,0,1,0,0,0,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,8,13,15,1,1,1
"85","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Jóquei Clube II",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"86","CAPS_AD","UAP_URB_ Milho Branco",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"87","CAPS_CO_ CAPS IJ","UAP_URB_ Milho Branco",1,0,1,1,1,0,0,0,1,3,1,2,3,3,3,1,3,1,2,1,3,3,1,2,3,3,3,21,16,5,18,39,42,1,0,1,1,1,0,0,0,-1,1,-1,0,1,1,-1,1,-1,-1,0,-1,1,1,-1,0,1,1,3,0,2,5,2,2,5,1,1,1
"88","CRE_SOC_ CREAS Norte","UAP_URB_ Milho Branco",1,1,1,0,1,0,0,0,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,18,13,5,24,42,44,1,1,1,0,1,0,0,0,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,8,11,13,1,1,1
"89","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Milho Branco",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"90","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ Monte Castelo",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"91","CAPS_AD","UAP_URB_ Monte Castelo",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"92","CRE_SOC_ CREAS Norte","UAP_URB_ Monte Castelo",1,1,1,0,1,0,0,0,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,18,13,5,24,42,44,1,1,1,0,1,0,0,0,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,8,11,13,1,1,1
"93","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Monte Castelo",1,0,0,1,1,0,0,0,3,3,2,3,2,2,1,1,1,3,3,3,2,2,3,2,3,3,2,21,16,5,21,42,44,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,2,6,6,5,5,11,13,1,1,1
"94","ENT_SOC_ Território Aliança pela Vida  Zona Norte","UAP_URB_ Nova Era",1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,5,26,21,5,24,50,55,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,5,8,15,20,1,1,1
"95","CAPS_AD","UAP_URB_ Nova Era",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"96","CRE_SOC_ CREAS Norte","UAP_URB_ Nova Era",1,1,1,0,1,0,0,0,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,18,13,5,24,42,44,1,1,1,0,1,0,0,0,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,8,11,13,1,1,1
"97","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Nova Era",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"98","ENT_SOC_ Território Aliança pela Vida  Zona Norte","UAP_URB_ Santa Cruz",1,1,1,0,1,1,1,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,4,26,21,5,24,50,54,1,1,1,0,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,5,8,15,19,1,1,1
"99","CAPS_AD","UAP_URB_ Santa Cruz",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"100","CRAS_AS_ CRAS Norte Benfica","UAP_URB_ Santa Cruz",1,1,1,1,1,1,0,0,3,3,3,2,2,2,2,1,3,2,2,2,2,2,2,2,3,3,4,23,17,6,18,41,45,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,1,4,3,5,6,2,5,9,1,1,1
"101","CRE_SOC_ CREAS Norte","UAP_URB_ Santa Cruz",1,1,1,0,1,0,0,0,3,3,3,1,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,22,17,5,24,46,48,1,1,1,0,1,0,0,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,5,8,15,17,1,1,1
"102","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Santa Cruz",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"103","ENT_SOC_ Território Aliança pela Vida  Zona Norte","UAP_URB_ São Judas Tadeu",1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,5,26,21,5,24,50,55,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,5,8,15,20,1,1,1
"104","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ São Judas Tadeu",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"105","CAPS_AD","UAP_URB_ São Judas Tadeu",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"106","CAPS_CO_ CAPS HU","UAP_URB_ São Judas Tadeu",1,1,0,0,1,0,0,0,3,3,3,3,2,2,3,1,3,2,2,2,3,2,3,1,3,3,1,25,19,6,19,44,45,1,1,0,0,1,0,0,0,1,1,1,1,0,0,-1,1,-1,0,0,0,1,0,1,-1,1,1,1,3,5,6,3,6,7,1,1,1
"107","CRE_SOC_ CREAS Norte","UAP_URB_ São Judas Tadeu",1,1,1,0,1,0,0,0,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,18,13,5,24,42,44,1,1,1,0,1,0,0,0,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,8,11,13,1,1,1
"108","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ São Judas Tadeu",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"109","CAPS_AD","UAP_URB_ Vila Esperança",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"110","CAPS_CO_ CAPS IJ","UAP_URB_ Vila Esperança",1,0,1,1,1,0,0,0,1,3,1,2,3,3,3,1,3,1,2,1,3,3,1,2,3,3,3,21,16,5,18,39,42,1,0,1,1,1,0,0,0,-1,1,-1,0,1,1,-1,1,-1,-1,0,-1,1,1,-1,0,1,1,3,0,2,5,2,2,5,1,1,1
"111","CRAS_AS_ CRAS Norte Benfica","UAP_URB_ Vila Esperança",1,1,1,1,1,1,0,0,3,3,3,2,2,3,2,1,3,2,2,2,2,2,2,2,3,3,4,24,18,6,18,42,46,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,-1,0,0,0,0,0,0,0,1,1,4,4,6,6,2,6,10,1,1,1
"112","CRE_SOC_ CREAS Norte","UAP_URB_ Vila Esperança",1,1,1,0,1,0,0,0,3,3,3,1,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,22,17,5,24,46,48,1,1,1,0,1,0,0,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,5,8,15,17,1,1,1
"113","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Vila Esperança",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"114","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ Alto Grajaú",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"115","CAPS_AD","UAP_URB_ Alto Grajaú",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"116","CAPS_CO_ CAPS Leste","UAP_URB_ Alto Grajaú",1,1,1,1,1,0,1,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,28,19,9,24,52,56,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,4,5,9,9,8,13,17,1,1,1
"117","CRAS_AS_ CRAS Leste São Benedito","UAP_URB_ Alto Grajaú",1,1,1,1,1,0,0,0,3,3,1,2,1,1,3,1,1,2,2,2,3,3,3,1,3,3,3,18,14,4,20,38,41,1,1,1,1,1,0,0,0,1,1,-1,0,-1,-1,-1,1,1,0,0,0,1,1,1,-1,1,1,3,0,0,4,4,4,7,1,1,1
"118","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Alto Grajaú",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"119","CAPS_AD","UAP_URB_ Filgueiras",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"120","CAPS_CO_ CAPS Leste","UAP_URB_ Filgueiras",1,1,1,1,1,0,1,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,28,19,9,24,52,56,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,4,5,9,9,8,13,17,1,1,1
"121","CRAS_AS_ CRAS Nordeste Grama","UAP_URB_ Filgueiras",1,0,1,1,1,0,0,0,3,3,3,3,2,3,1,3,1,2,2,2,2,2,3,1,3,3,3,24,18,6,18,42,45,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,-1,1,0,0,0,0,0,1,-1,1,1,3,6,8,6,2,8,11,1,1,1
"122","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Filgueiras",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"123","CAPS_AD","UAP_URB_ Linhares",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"124","CAPS_CO_ CAPS Leste","UAP_URB_ Linhares",1,1,1,1,1,0,1,0,1,1,1,1,1,3,1,3,3,1,2,2,3,3,3,1,3,3,4,16,9,7,20,36,40,1,1,1,1,1,0,1,0,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,0,1,1,1,-1,1,1,4,-5,-1,7,4,-1,3,1,1,1
"125","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Linhares",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"126","UAP_URB_ Parque Guarani","UAP_URB_ Marumbí",1,0,0,0,1,0,0,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,1,25,19,6,24,49,50,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,8,9,6,8,16,17,1,1,1
"127","CAPS_AD","UAP_URB_ Marumbí",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"128","CAPS_CO_ CAPS Leste","UAP_URB_ Marumbí",1,1,1,1,1,0,1,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,28,19,9,24,52,56,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,4,5,9,9,8,13,17,1,1,1
"129","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Marumbí",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"130","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ Nossa Senhora Aparecida",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"131","CAPS_AD","UAP_URB_ Nossa Senhora Aparecida",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"132","CAPS_CO_ CAPS Leste","UAP_URB_ Nossa Senhora Aparecida",1,1,1,1,1,0,1,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,28,19,9,24,52,56,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,4,5,9,9,8,13,17,1,1,1
"133","CRAS_AS_ CRAS Leste São Benedito","UAP_URB_ Nossa Senhora Aparecida",1,1,1,0,1,0,0,0,3,3,1,2,1,1,3,1,1,2,2,2,3,3,3,1,3,3,2,18,14,4,20,38,40,1,1,1,0,1,0,0,0,1,1,-1,0,-1,-1,-1,1,1,0,0,0,1,1,1,-1,1,1,2,0,0,4,4,4,6,1,1,1
"134","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Nossa Senhora Aparecida",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"135","CAPS_AD","UAP_URB_ Progresso",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"136","CAPS_CO_ CAPS Leste","UAP_URB_ Progresso",1,1,1,1,1,0,1,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,28,19,9,24,52,56,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,4,5,9,9,8,13,17,1,1,1
"137","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Progresso",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"138","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ Santa Cândida/São Sebastião",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"139","CAPS_AD","UAP_URB_ Santa Cândida/São Sebastião",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"140","CAPS_CO_ CAPS Leste","UAP_URB_ Santa Cândida/São Sebastião",1,1,1,1,1,0,1,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,28,19,9,24,52,56,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,4,5,9,9,8,13,17,1,1,1
"141","CRAS_AS_ CRAS Leste São Benedito","UAP_URB_ Santa Cândida/São Sebastião",1,1,1,1,1,0,0,0,3,3,1,2,1,1,1,1,1,2,2,2,3,3,3,1,3,3,3,16,12,4,20,36,39,1,1,1,1,1,0,0,0,1,1,-1,0,-1,-1,1,1,1,0,0,0,1,1,1,-1,1,1,3,2,2,4,4,6,9,1,1,1
"142","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Santa Cândida/São Sebastião",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"143","CAPS_AD","UAP_URB_ Santa Rita",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"144","CAPS_CO_ CAPS Leste","UAP_URB_ Santa Rita",1,1,1,1,1,0,1,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,28,19,9,24,52,56,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,4,5,9,9,8,13,17,1,1,1
"145","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Santa Rita",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"146","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ São Benedito",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"147","CAPS_AD","UAP_URB_ São Benedito",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"148","CAPS_CO_ CAPS Leste","UAP_URB_ São Benedito",1,1,1,1,1,0,1,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,28,19,9,24,52,56,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,4,5,9,9,8,13,17,1,1,1
"149","CRAS_AS_ CRAS Leste São Benedito","UAP_URB_ São Benedito",1,1,1,1,1,0,0,0,3,3,1,2,1,1,1,1,1,2,2,2,3,3,3,1,3,3,3,16,12,4,20,36,39,1,1,1,1,1,0,0,0,1,1,-1,0,-1,-1,1,1,1,0,0,0,1,1,1,-1,1,1,3,2,2,4,4,6,9,1,1,1
