"","from","to","x2","var0","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","var21","var22","var23","var24","atividade","acesso","acesso_positivo","acesso_negativo","confianca","acessoeconfianca","total","neg_x2","neg_var0","neg_var1","neg_var2","neg_var3","neg_var4","neg_var5","neg_var6","neg_var7","neg_var8","neg_var9","neg_var10","neg_var11","neg_var12","neg_var13","neg_var14","neg_var15","neg_var16","neg_var17","neg_var18","neg_var19","neg_var20","neg_var21","neg_var22","neg_var23","neg_var24","neg_atividade","neg_acesso","neg_acesso_positivo","neg_acesso_negativo","neg_confianca","neg_acessoeconfianca","neg_total","aux_var2","weight","equalone"
"243","RES_TER_ Casa V5","UAP_URB_ Santa Luzia",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"244","RES_TER_ Casa V6","UAP_URB_ Santa Luzia",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,4,26,19,7,24,50,54,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,4,7,9,7,8,15,19,1,1,1
"245","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Santa Luzia",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"246","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ Santa Luzia",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"247","CAPS_AD","UAP_URB_ Santa Luzia",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,5,25,19,6,24,49,54,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,5,7,9,6,8,15,20,1,1,1
"248","CAPS_CO_ CAPS IJ","UAP_URB_ Santa Luzia",1,0,1,1,1,0,0,0,1,3,1,2,3,3,3,1,3,1,2,1,3,3,1,2,3,3,3,21,16,5,18,39,42,1,0,1,1,1,0,0,0,-1,1,-1,0,1,1,-1,1,-1,-1,0,-1,1,1,-1,0,1,1,3,0,2,5,2,2,5,1,1,1
"249","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Santa Luzia",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"250","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário","UAP_URB_ Teixeiras",1,1,0,1,1,0,1,0,3,3,1,1,3,2,1,1,1,3,3,3,2,2,3,1,3,3,3,19,14,5,20,39,42,1,1,0,1,1,0,1,0,1,1,-1,-1,1,0,1,1,1,1,1,1,0,0,1,-1,1,1,3,4,4,5,4,8,11,1,1,1
"251","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Teixeiras",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"252","CAPS_AD","UAP_URB_ Teixeiras",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"253","CAPS_CO_ CAPS HU","UAP_URB_ Teixeiras",1,1,1,1,1,0,1,0,3,3,3,3,2,2,1,1,1,3,3,3,3,2,3,1,3,3,4,22,17,5,21,43,47,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,-1,1,1,4,7,7,5,5,12,16,1,1,1
"254","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Teixeiras",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"255","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Vale Verde",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"256","CAPS_AD","UAP_URB_ Vale Verde",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"257","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Vale Verde",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"258","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Bandeirantes",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"259","CAPS_AD","UAP_URB_ Bandeirantes",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"260","CAPS_CO_ CAPS Leste","UAP_URB_ Bandeirantes",1,1,1,1,1,0,1,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,28,19,9,24,52,56,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,4,5,9,9,8,13,17,1,1,1
"261","CRAS_AS_ CRAS Nordeste Grama","UAP_URB_ Bandeirantes",1,0,1,1,1,0,0,0,3,3,3,3,2,3,1,3,1,2,2,2,2,2,3,1,3,3,3,24,18,6,18,42,45,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,-1,1,0,0,0,0,0,1,-1,1,1,3,6,8,6,2,8,11,1,1,1
"262","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Bandeirantes",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"263","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Grama",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"264","CAPS_AD","UAP_URB_ Grama",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"265","CAPS_CO_ CAPS Leste","UAP_URB_ Grama",1,1,1,1,1,0,1,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,28,19,9,24,52,56,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,4,5,9,9,8,13,17,1,1,1
"266","CRAS_AS_ CRAS Nordeste Grama","UAP_URB_ Grama",1,0,1,1,1,0,0,0,3,3,3,3,2,3,1,1,1,2,2,2,2,2,3,1,3,3,3,22,18,4,18,40,43,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,-1,1,1,3,8,8,4,2,10,13,1,1,1
"267","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Grama",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"268","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Granjas Betânea",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"269","CAPS_AD","UAP_URB_ Granjas Betânea",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"270","CAPS_CO_ CAPS Leste","UAP_URB_ Granjas Betânea",1,1,1,1,1,0,1,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,28,19,9,24,52,56,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,4,5,9,9,8,13,17,1,1,1
"271","CRAS_AS_ CRAS Nordeste Grama","UAP_URB_ Granjas Betânea",1,0,1,1,1,0,0,0,3,3,3,3,2,3,1,2,1,3,3,2,3,3,3,1,3,3,3,24,18,6,21,45,48,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,-1,1,1,3,7,8,6,5,12,15,1,1,1
"272","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Granjas Betânea",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"273","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Nossa Senhora das Graças",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"274","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ Nossa Senhora das Graças",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"275","CAPS_AD","UAP_URB_ Nossa Senhora das Graças",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"276","CAPS_CO_ CAPS Leste","UAP_URB_ Nossa Senhora das Graças",1,1,1,1,1,0,1,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,28,19,9,24,52,56,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,4,5,9,9,8,13,17,1,1,1
"277","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Nossa Senhora das Graças",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"278","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Parque Guarani",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"279","CAPS_AD","UAP_URB_ Parque Guarani",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"280","CAPS_CO_ CAPS Leste","UAP_URB_ Parque Guarani",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,28,19,9,24,52,55,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,3,5,9,9,8,13,16,1,1,1
"281","CRAS_AS_ CRAS Nordeste Grama","UAP_URB_ Parque Guarani",1,0,1,1,1,0,0,0,3,3,3,3,2,3,1,2,1,3,3,2,3,3,3,1,3,3,3,24,18,6,21,45,48,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,-1,1,1,3,7,8,6,5,12,15,1,1,1
"282","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Parque Guarani",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"283","UAP_URB_ São Pedro","UAP_URB_ Borboleta",1,1,1,1,1,0,0,0,2,3,3,1,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,25,16,9,23,48,51,1,1,1,1,1,0,0,0,0,1,1,-1,0,0,-1,-1,-1,1,1,1,1,1,1,0,1,1,3,-2,2,9,7,5,8,1,1,1
"284","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário","UAP_URB_ Borboleta",1,1,0,1,1,0,1,0,3,3,1,1,3,2,1,1,1,3,3,3,2,2,3,1,3,3,3,19,14,5,20,39,42,1,1,0,1,1,0,1,0,1,1,-1,-1,1,0,1,1,1,1,1,1,0,0,1,-1,1,1,3,4,4,5,4,8,11,1,1,1
"285","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Borboleta",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"286","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ Borboleta",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"287","CAPS_AD","UAP_URB_ Borboleta",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"288","CAPS_CO_ CAPS HU","UAP_URB_ Borboleta",1,1,1,1,1,0,1,0,2,3,3,3,2,2,1,1,1,3,2,2,3,2,3,1,3,3,4,21,16,5,19,40,44,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,-1,1,1,4,6,6,5,3,9,13,1,1,1
"289","CRAS_AS_ CRAS Oeste São Pedro","UAP_URB_ Borboleta",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"290","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Borboleta",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"291","UAP_URB_ São Pedro","UAP_URB_ Santos Dumont",1,1,1,1,1,0,0,0,2,3,3,1,2,2,2,3,1,3,3,3,3,3,3,2,3,3,3,22,15,7,23,45,48,1,1,1,1,1,0,0,0,0,1,1,-1,0,0,0,-1,1,1,1,1,1,1,1,0,1,1,3,1,3,7,7,8,11,1,1,1
"292","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário","UAP_URB_ Santos Dumont",1,1,0,1,1,0,1,0,3,3,1,1,3,2,1,1,1,3,3,3,2,2,3,1,3,3,3,19,14,5,20,39,42,1,1,0,1,1,0,1,0,1,1,-1,-1,1,0,1,1,1,1,1,1,0,0,1,-1,1,1,3,4,4,5,4,8,11,1,1,1
"293","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Santos Dumont",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"294","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ Santos Dumont",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"295","CAPS_AD","UAP_URB_ Santos Dumont",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,4,25,19,6,24,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,4,7,9,6,8,15,19,1,1,1
"296","CAPS_CO_ CAPS HU","UAP_URB_ Santos Dumont",1,1,1,1,1,0,1,0,3,3,3,3,2,2,1,1,1,3,3,3,3,2,3,1,3,3,4,22,17,5,21,43,47,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,-1,1,1,4,7,7,5,5,12,16,1,1,1
"297","CRAS_AS_ CRAS Oeste São Pedro","UAP_URB_ Santos Dumont",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"298","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Santos Dumont",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"299","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário","UAP_URB_ São Pedro",1,1,0,1,1,0,1,0,3,3,1,1,3,2,1,1,1,3,3,3,2,2,3,1,3,3,3,19,14,5,20,39,42,1,1,0,1,1,0,1,0,1,1,-1,-1,1,0,1,1,1,1,1,1,0,0,1,-1,1,1,3,4,4,5,4,8,11,1,1,1
"300","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ São Pedro",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"301","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ São Pedro",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"302","CAPS_CO_ CAPS HU","UAP_URB_ São Pedro",1,1,1,1,1,0,1,0,3,3,3,3,2,2,1,1,1,3,3,3,3,2,3,1,3,3,4,22,17,5,21,43,47,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,-1,1,1,4,7,7,5,5,12,16,1,1,1
"303","CRAS_AS_ CRAS Oeste São Pedro","UAP_URB_ São Pedro",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"304","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ São Pedro",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"305","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ ALANON Grupo Harmonia",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"306","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ ALANON Grupo Libertação",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"307","AJU_MUT_ Grupo A.A Primeiro Passo","AJU_MUT_ ALANON Grupo Só Por Hoje",1,1,0,1,0,1,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"308","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ ALANON Grupo Só Por Hoje",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"309","AJU_MUT_ Grupo A.A Primeiro Passo","AJU_MUT_ Grupo A.A Juiz de Fora (Sala de abordagem)",1,1,0,1,0,1,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"310","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ Grupo A.A Juiz de Fora (Sala de abordagem)",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"311","AJU_MUT_ Grupo A.A Primeiro Passo","AJU_MUT_ Grupo A.A. Central",1,1,0,1,0,1,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"312","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","AJU_MUT_ Grupo A.A. Central",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"313","EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas","AJU_MUT_ Grupo A.A. Central",1,0,1,1,0,0,0,0,3,3,3,3,3,3,2,3,3,2,2,3,1,3,3,3,3,3,2,28,20,8,21,49,51,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,-1,-1,0,0,1,-1,1,1,1,1,1,2,4,8,8,5,9,11,1,1,1
"314","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI.1","AJU_MUT_ Grupo A.A. Central",1,0,1,1,0,1,0,0,3,3,1,1,3,3,1,1,1,2,2,3,1,3,2,2,3,3,3,19,15,4,19,38,41,1,0,1,1,0,1,0,0,1,1,-1,-1,1,1,1,1,1,0,0,1,-1,1,0,0,1,1,3,5,5,4,3,8,11,1,1,1
"315","AJU_MUT_ ALANON Grupo Harmonia","AJU_MUT_ Grupo A.A. Libertação",1,0,0,1,0,0,1,0,2,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,23,18,5,24,47,49,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8,8,5,8,16,18,1,1,1
"316","AJU_MUT_ Grupo A.A Primeiro Passo","AJU_MUT_ Grupo A.A. Libertação",1,1,0,1,0,1,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
